ky	kx	wcc_0	wcc_1
0.8250000000000001	0.42500000000000004	-0.31326276168794	0.31047316247567597
0.8250000000000001	0.45	-0.313386395261958	0.3096643867736372
0.8250000000000001	0.47500000000000003	-0.3135168882188088	0.30884579031432136
0.8250000000000001	0.5	-0.31365105032990404	0.3080403302267925
0.8250000000000001	0.525	-0.31378568004027185	0.3072675276462678
0.8250000000000001	0.55	-0.31391764235504244	0.30654322464584355
0.8250000000000001	0.5750000000000001	-0.314043938166552	0.3058796726546168
0.8250000000000001	0.6000000000000001	-0.3141617641909661	0.30528586145807135
0.8250000000000001	0.625	-0.31426856330725084	0.3047679982003221
0.8250000000000001	0.65	-0.3143620655994195	0.30433005688231685
0.8250000000000001	0.675	-0.31444032078921785	0.3039743349163324
0.8250000000000001	0.7000000000000001	-0.31450172300489915	0.30370197005241384
0.8250000000000001	0.7250000000000001	-0.31454502895888303	0.30351338581267534
0.8250000000000001	0.75	-0.31456937060495543	0.3034086452646162
0.8250000000000001	0.775	-0.31457426322423243	0.30338770136236354
0.8250000000000001	0.8	-0.31455960966665236	0.30345053763043645
0.8250000000000001	0.8250000000000001	-0.31452570117723017	0.30359719642317456
0.8250000000000001	0.8500000000000001	-0.3144732148951386	0.3038276942661363
0.8250000000000001	0.875	-0.31440320776364594	0.3041418258202955
0.8250000000000001	0.9	-0.3143171062653767	0.30453886075885883
0.8250000000000001	0.925	-0.314216691133749	0.305017142241439
0.8250000000000001	0.9500000000000001	-0.3141040760166774	0.30557360256079624
0.8250000000000001	0.9750000000000001	-0.31398167900508334	0.3062032215584322
0.8250000000000001	1.0	-0.31385218600053805	0.30689846673801097
0.8500000000000001	0.0	-0.30520783825489955	0.24633371715305227
0.8500000000000001	0.025	-0.3050103193687421	0.2460719241600277
0.8500000000000001	0.05	-0.304816100242567	0.24582174093044754
0.8500000000000001	0.07500000000000001	-0.3046298677085035	0.24558886486135728
0.8500000000000001	0.1	-0.3044562018110545	0.2453781521448199
0.8500000000000001	0.125	-0.30429944872830383	0.24519351932140623
0.8500000000000001	0.15000000000000002	-0.30416359322216363	0.24503792739399644
0.8500000000000001	0.17500000000000002	-0.30405213599117786	0.24491344992377648
0.8500000000000001	0.2	-0.30396798157992516	0.2448214117891501
0.8500000000000001	0.225	-0.30391334238183476	0.24476257008293528
0.8500000000000001	0.25	-0.3038896637346475	0.24473729740552264
0.8500000000000001	0.275	-0.3038975741654677	0.24474572498713204
0.8500000000000001	0.30000000000000004	-0.3039368635535965	0.24478781105567468
0.8500000000000001	0.325	-0.3040064904443087	0.24486331755647076
0.8500000000000001	0.35000000000000003	-0.30410461809932937	0.24497170100231833
0.8500000000000001	0.375	-0.3042286772602896	0.2451119441841218
0.8500000000000001	0.4	-0.304375452174614	0.24528236869187478
0.8500000000000001	0.42500000000000004	-0.3045411853077841	0.24548047067001807
0.8500000000000001	0.45	-0.3047216954214249	0.2457028147376177
0.8500000000000001	0.47500000000000003	-0.3049125033698205	0.24594500719577117
0.8500000000000001	0.5	-0.30510896005411986	0.24620175417782675
0.8500000000000001	0.525	-0.30530637143400696	0.24646699716056328
0.8500000000000001	0.55	-0.3055001162621578	0.24673410940961657
0.8500000000000001	0.5750000000000001	-0.305685753186724	0.2469961328753596
0.8500000000000001	0.6000000000000001	-0.30585911495786666	0.2472460349541309
0.8500000000000001	0.625	-0.30601638857012753	0.24747696701896033
0.8500000000000001	0.65	-0.306154181175727	0.24768251035348518
0.8500000000000001	0.675	-0.30626957243502884	0.2478568990556905
0.8500000000000001	0.7000000000000001	-0.3063601545739028	0.2479952129709905
0.8500000000000001	0.7250000000000001	-0.30642406176506976	0.2480935364661603
0.8500000000000001	0.75	-0.3064599905396079	0.24814908080721546
0.8500000000000001	0.775	-0.3064672127866924	0.24816026913830916
0.8500000000000001	0.8	-0.30644558255391496	0.24812678372601588
0.8500000000000001	0.8250000000000001	-0.3063955373701419	0.24804957540840522
0.8500000000000001	0.8500000000000001	-0.30631809423951994	0.24793083524750364
0.8500000000000001	0.875	-0.3062148398650395	0.24777392840005047
0.8500000000000001	0.9	-0.3060879141201264	0.24758329036672883
0.8500000000000001	0.925	-0.3059399853614073	0.247364286229013
0.8500000000000001	0.9500000000000001	-0.3057742159229661	0.2471230344123483
0.8500000000000001	0.9750000000000001	-0.30559421609900955	0.24686619809115523
0.8500000000000001	1.0	-0.3054039851387863	0.24660074969941936
0.875	0.0	-0.2955462475438656	0.17529749745873907
0.875	0.025	-0.2952734361852603	0.17382766636357158
0.875	0.05	-0.29500543434437426	0.17235365297358754
0.875	0.07500000000000001	-0.2947487046274762	0.1709120548950396
0.875	0.1	-0.2945095355480189	0.16954156955222993
0.875	0.125	-0.2942938672180953	0.16828181698077
0.875	0.15000000000000002	-0.29410712005894607	0.167171790486819
0.875	0.17500000000000002	-0.2939540339061192	0.16624799654994848
0.875	0.2	-0.2938385245265884	0.16554241692550403
0.875	0.225	-0.2937635636532847	0.1650804918550315
0.875	0.25	-0.2937310873673651	0.16487936390194005
0.875	0.275	-0.293741936251445	0.16494661969028923
0.875	0.30000000000000004	-0.29379582938560334	0.1652797139739685
0.875	0.325	-0.2938913730386586	0.1658661641557338
0.875	0.35000000000000003	-0.2940261037732423	0.16668448524266585
0.875	0.375	-0.2941965645186368	0.16770572459687413
0.875	0.4	-0.2943984108786958	0.16889537937219415
0.875	0.42500000000000004	-0.29462654354531104	0.17021545208809608
0.875	0.45	-0.29487526131858116	0.17162642072405268
0.875	0.47500000000000003	-0.29513842811312874	0.17308895550167663
0.875	0.5	-0.29540964667660835	0.17456528561104104
0.875	0.525	-0.2956824317052896	0.17602018724975085
0.875	0.55	-0.29595037563777493	0.17742161726003716
0.875	0.5750000000000001	-0.29620730154898295	0.1787410495352244
0.875	0.6000000000000001	-0.2964473990760395	0.17995358538271441
0.875	0.625	-0.29666534097169894	0.18103790875579243
0.875	0.65	-0.2968563794909641	0.1819761482530107
0.875	0.675	-0.2970164232007685	0.18275369492101215
0.875	0.7000000000000001	-0.29714209584171597	0.1833590116795873
0.875	0.7250000000000001	-0.29723077950246	0.1837834586509468
0.875	0.75	-0.297280644580997	0.18402114967560831
0.875	0.775	-0.29729066883545885	0.1840688488969891
0.875	0.8	-0.29726064733464824	0.18392591210095438
0.875	0.8250000000000001	-0.29719119439217095	0.1835942748914516
0.875	0.8500000000000001	-0.29708373770772184	0.18307848807357624
0.875	0.875	-0.29694050405166167	0.1823857990851447
0.875	0.9	-0.2967644950226098	0.1815262762493638
0.875	0.925	-0.29655945078656754	0.18051296930470465
0.875	0.9500000000000001	-0.2963297993643828	0.17936209443735635
0.875	0.9750000000000001	-0.2960805890490464	0.17809322436934352
0.875	1.0	-0.29581740195531214	0.1767294537386388
0.9	0.0	-0.2843906171199	0.09882959002914314
0.9	0.025	-0.28402428661411083	0.09639857806614653
0.9	0.05	-0.2836646159410836	0.09396688794562634
0.9	0.07500000000000001	-0.2833202726545591	0.09159545500964476
0.9	0.1	-0.2829996694597598	0.08934787809868389
0.9	0.125	-0.2827107316576496	0.08728834488616821
0.9	0.15000000000000002	-0.2824606714611921	0.08547909406160337
0.9	0.17500000000000002	-0.2822557788735499	0.083977553615821
0.9	0.2	-0.28210123780988244	0.08283336988565798
0.9	0.225	-0.28200097445551714	0.08208559682949633
0.9	0.25	-0.2819575428694196	0.08176033415232213
0.9	0.275	-0.28197205097022277	0.0818690774471389
0.9	0.30000000000000004	-0.282044128561236	0.08240797379701163
0.9	0.325	-0.2821719380046552	0.08335807246551437
0.9	0.35000000000000003	-0.2823522273487989	0.08468654033538378
0.9	0.375	-0.2825804248220046	0.08634869727745914
0.9	0.4	-0.282850772354077	0.08829063802808937
0.9	0.42500000000000004	-0.2831564940882833	0.09045215889020157
0.9	0.45	-0.2834899938729084	0.09276970500525858
0.9	0.47500000000000003	-0.2838430738319422	0.09517909252169941
0.9	0.5	-0.28420716472460467	0.09761782719171117
0.9	0.525	-0.2845735582372592	0.10002692028713
0.9	0.55	-0.2849336317473344	0.10235217843512398
0.9	0.5750000000000001	-0.2852790573899867	0.10454500454028275
0.9	0.6000000000000001	-0.28560198921410207	0.106562786828336
0.9	0.625	-0.2858952245164499	0.1083689721989946
0.9	0.65	-0.28615233776141913	0.10993292229326844
0.9	0.675	-0.28636778754529196	0.11122964143806625
0.9	0.7000000000000001	-0.28653699864485305	0.11223945034794094
0.9	0.7250000000000001	-0.2866564221866917	0.11294766245117988
0.9	0.75	-0.2867235773567433	0.11334430378249266
0.9	0.775	-0.286737077880157	0.11342390395030257
0.9	0.8	-0.28669664583234367	0.11318537503809992
0.9	0.8250000000000001	-0.28660311432149355	0.11263198697717436
0.9	0.8500000000000001	-0.28645841936082067	0.11177144102461294
0.9	0.875	-0.28626557998597846	0.11061603637083971
0.9	0.9	-0.28602866453216774	0.10918291741982834
0.9	0.925	-0.28575274012285745	0.10749437989149538
0.9	0.9500000000000001	-0.28544380197852437	0.10557820187265304
0.9	0.9750000000000001	-0.2851086792418858	0.10346795116559025
0.9	1.0	-0.28475491470486913	0.10120320355635588
0.925	0.0	-0.27129026744091433	0.02375171588146585
0.925	0.025	-0.2708046363216656	0.020913257091260996
0.925	0.05	-0.27032801547357954	0.01809714192161683
0.925	0.07500000000000001	-0.2698718847833487	0.015373432045727943
0.925	0.1	-0.2694473673360535	0.01281286904464011
0.925	0.125	-0.2690649228540318	0.010484588389642845
0.925	0.15000000000000002	-0.268734052723729	0.008453626253916368
0.925	0.17500000000000002	-0.2684630291275744	0.006778367945380053
0.925	0.2	-0.2682586590400029	0.005508107915809493
0.925	0.225	-0.26812609128949827	0.004680893282049596
0.925	0.25	-0.26806867212233276	0.004321806142685643
0.925	0.275	-0.26808785230605814	0.00444180844620279
0.925	0.30000000000000004	-0.26818314713922836	0.005037231892995224
0.925	0.325	-0.2683521497915652	0.006089948977573496
0.925	0.35000000000000003	-0.2685905978447421	0.007568213089474789
0.925	0.375	-0.26889249221511846	0.00942810797882063
0.925	0.4	-0.26925026635609595	0.011615502567408481
0.925	0.42500000000000004	-0.2696550015789679	0.014068370039255878
0.925	0.45	-0.27009668168631246	0.016719305450093563
0.925	0.47500000000000003	-0.2705644773722037	0.019498068455383245
0.925	0.5	-0.27104704861949797	0.022333989508289232
0.925	0.525	-0.2715328521377812	0.025158107581489682
0.925	0.55	-0.2720104410161181	0.02790494987544722
0.925	0.5750000000000001	-0.2724687451971817	0.030513911455135406
0.925	0.6000000000000001	-0.27289732384339216	0.03293023745423832
0.925	0.625	-0.2732865837339949	0.03510564631827764
0.925	0.65	-0.2736279610318191	0.03699865631825455
0.925	0.675	-0.2739140666643368	0.03857468895820812
0.925	0.7000000000000001	-0.27413879785605433	0.039806023783744156
0.925	0.7250000000000001	-0.2742974198383356	0.040671672413542394
0.925	0.75	-0.274386622385322	0.04115722839827854
0.925	0.775	-0.2744045556251405	0.04125473623473512
0.925	0.8	-0.2743508486806085	0.04096260914427718
0.925	0.8250000000000001	-0.27422661328611325	0.04028561182484319
0.925	0.8500000000000001	-0.27403443282496054	0.039234911392661206
0.925	0.875	-0.273778335469306	0.037828186838434995
0.925	0.9	-0.2734637485211799	0.03608977414695954
0.925	0.925	-0.27309742987634955	0.034050810622540374
0.925	0.9500000000000001	-0.2726873719656389	0.03174932831904065
0.925	0.9750000000000001	-0.27224267372855054	0.029230233967671042
0.925	1.0	-0.2717733772304632	0.026545103488978376
0.9500000000000001	0.0	-0.2556439745129635	-0.04383682988589453
0.9500000000000001	0.025	-0.2550034625397155	-0.04656161284976185
0.9500000000000001	0.05	-0.25437511012055575	-0.04924247395284184
0.9500000000000001	0.07500000000000001	-0.25377404465211306	-0.051814081044669114
0.9500000000000001	0.1	-0.2532148939219213	-0.05421258456692318
0.9500000000000001	0.125	-0.25271138380211017	-0.05637749402381755
0.9500000000000001	0.15000000000000002	-0.2522759551007133	-0.058253518358630366
0.9500000000000001	0.17500000000000002	-0.2519194157921982	-0.05979227801836126
0.9500000000000001	0.2	-0.2516506418229103	-0.06095380873335397
0.9500000000000001	0.225	-0.2514763356729682	-0.0617077962732053
0.9500000000000001	0.25	-0.2514008478076863	-0.062034502537128965
0.9500000000000001	0.275	-0.25142606298051046	-0.06192536146241727
0.9500000000000001	0.30000000000000004	-0.2515513515904864	-0.06138323553720063
0.9500000000000001	0.325	-0.25177358588759857	-0.06042233023506083
0.9500000000000001	0.35000000000000003	-0.2520872211158445	-0.05906776717505792
0.9500000000000001	0.375	-0.2524844417358351	-0.057354821352478415
0.9500000000000001	0.4	-0.2529553718321652	-0.05532783700942139
0.9500000000000001	0.42500000000000004	-0.25348834631346157	-0.05303885211229658
0.9500000000000001	0.45	-0.2540702358055966	-0.05054598152825527
0.9500000000000001	0.47500000000000003	-0.25468681398250204	-0.04791162982503582
0.9500000000000001	0.5	-0.25532315245014703	-0.04520062094428893
0.9500000000000001	0.525	-0.2559640260527911	-0.04247833923129062
0.9500000000000001	0.55	-0.2565943111002574	-0.03980897203324818
0.9500000000000001	0.5750000000000001	-0.25719936056702686	-0.03725392877330698
0.9500000000000001	0.6000000000000001	-0.2577653434441853	-0.03487048810360385
0.9500000000000001	0.625	-0.25827953954105587	-0.032710697954842806
0.9500000000000001	0.65	-0.25873058545682737	-0.030820527674750475
0.9500000000000001	0.675	-0.2591086715479687	-0.02923925063392161
0.9500000000000001	0.7000000000000001	-0.25940569302115474	-0.02799902175156449
0.9500000000000001	0.7250000000000001	-0.2596153604830837	-0.02712460784498167
0.9500000000000001	0.75	-0.2597332762616279	-0.026633228823593025
0.9500000000000001	0.775	-0.259756982621805	-0.02653447315840217
0.9500000000000001	0.8	-0.2596859868054112	-0.026830260214139177
0.9500000000000001	0.8250000000000001	-0.2595217658837351	-0.027514833526307406
0.9500000000000001	0.8500000000000001	-0.25926775204310293	-0.028574781783399658
0.9500000000000001	0.875	-0.25892929646593543	-0.029989097177910217
0.9500000000000001	0.9	-0.2585136077737942	-0.031729293005579
0.9500000000000001	0.925	-0.2580296593953088	-0.03375961287857371
0.9500000000000001	0.9500000000000001	-0.2574880595014126	-0.03603737139113154
0.9500000000000001	0.9750000000000001	-0.2569008775320531	-0.038513469031888035
0.9500000000000001	1.0	-0.25628142293463124	-0.04113312106439012
0.9750000000000001	0.0	-0.23664288941126718	-0.1008508174687002
0.9750000000000001	0.025	-0.2357994580311648	-0.10317947019171507
0.9750000000000001	0.05	-0.23497273833223367	-0.10545543132737735
0.9750000000000001	0.07500000000000001	-0.2341826324562168	-0.10762453858732836
0.9750000000000001	0.1	-0.23344830885218334	-0.10963521100908596
0.9750000000000001	0.125	-0.23278767255532617	-0.11143977753393298
0.9750000000000001	0.15000000000000002	-0.2322168716800095	-0.11299566028114334
0.9750000000000001	0.17500000000000002	-0.23174986244013818	-0.11426637228422713
0.9750000000000001	0.2	-0.23139804856399404	-0.1152223098400044
0.9750000000000001	0.225	-0.2311700027594806	-0.11584134031777514
0.9750000000000001	0.25	-0.2310712700651699	-0.11610920244280569
0.9750000000000001	0.275	-0.23110424775378346	-0.11601974378231117
0.9750000000000001	0.30000000000000004	-0.23126813536257002	-0.11557501779370327
0.9750000000000001	0.325	-0.2315589512405011	-0.1147852518097064
0.9750000000000001	0.35000000000000003	-0.23196961687699605	-0.11366868204270246
0.9750000000000001	0.375	-0.232490114437245	-0.11225123787791297
0.9750000000000001	0.4	-0.23310772392516715	-0.11056605066727253
0.9750000000000001	0.42500000000000004	-0.23380734317423543	-0.10865276492692177
0.9750000000000001	0.45	-0.2345718871187928	-0.10655664215719171
0.9750000000000001	0.47500000000000003	-0.23538275448595555	-0.10432746651834765
0.9750000000000001	0.5	-0.23622034248815973	-0.10201828274114019
0.9750000000000001	0.525	-0.23706458511247266	-0.09968401516793081
0.9750000000000001	0.55	-0.2378954890766327	-0.0973800289889812
0.9750000000000001	0.5750000000000001	-0.23869364338556523	-0.09516069862113713
0.9750000000000001	0.6000000000000001	-0.23944068293031223	-0.09307804379067197
0.9750000000000001	0.625	-0.24011969265090385	-0.09118048289322858
0.9750000000000001	0.65	-0.24071554532944767	-0.08951173829490415
0.9750000000000001	0.675	-0.24121517214006388	-0.08810991237496156
0.9750000000000001	0.7000000000000001	-0.24160776995964878	-0.08700673889440948
0.9750000000000001	0.7250000000000001	-0.2418849527162712	-0.08622700352758826
0.9750000000000001	0.75	-0.2420408555612281	-0.08578812101160715
0.9750000000000001	0.775	-0.24207220046219924	-0.08569985439951212
0.9750000000000001	0.8	-0.24197833017203635	-0.08596416375659792
0.9750000000000001	0.8250000000000001	-0.24176121480267354	-0.08657517632017654
0.9750000000000001	0.8500000000000001	-0.24142543188194288	-0.08751927644489461
0.9750000000000001	0.875	-0.24097811729193236	-0.08877532028519139
0.9750000000000001	0.9	-0.24042888138861723	-0.0903149858162172
0.9750000000000001	0.925	-0.23978968236578263	-0.09210327220307399
0.9750000000000001	0.9500000000000001	-0.23907464797092526	-0.0940991625749036
0.9750000000000001	0.9750000000000001	-0.238299837320628	-0.09625646012425072
0.9750000000000001	1.0	-0.2374829369587253	-0.09852479883230048
1.0	0.0	-0.21320573601699236	-0.1470878820564471
1.0	0.025	-0.21209731502100257	-0.14895173157970806
1.0	0.05	-0.21101356308839184	-0.1507630189109648
1.0	0.07500000000000001	-0.20998078260364286	-0.15247923631641905
1.0	0.1	-0.20902400691910014	-0.15406085765032224
1.0	0.125	-0.20816623601938114	-0.1554723129866983
1.0	0.15000000000000002	-0.20742776619993927	-0.15668275965673747
1.0	0.17500000000000002	-0.2068256738653191	-0.1576666053493492
1.0	0.2	-0.20637349326207124	-0.15840376860294172
1.0	0.225	-0.20608108856412918	-0.1588797071861611
1.0	0.25	-0.20595467211822469	-0.15908529465431395
1.0	0.275	-0.20599688401429217	-0.15901665834500042
1.0	0.30000000000000004	-0.20620684593015604	-0.15867508630941066
1.0	0.325	-0.20658014175108047	-0.15806706003320936
1.0	0.35000000000000003	-0.20710874155533243	-0.15720439319729976
1.0	0.375	-0.20778094095763733	-0.1561043892950072
1.0	0.4	-0.2085814070533041	-0.15478990194770612
1.0	0.42500000000000004	-0.20949140053331983	-0.15328919749690467
1.0	0.45	-0.21048919782931996	-0.15163556390056118
1.0	0.47500000000000003	-0.21155069109655697	-0.14986665956798872
1.0	0.5	-0.21265011355694044	-0.14802363379331546
1.0	0.525	-0.21376082703680502	-0.14615007176832712
1.0	0.55	-0.21485611281486766	-0.14429082471519186
1.0	0.5750000000000001	-0.21590991908796714	-0.1424907847949078
1.0	0.6000000000000001	-0.21689753285155663	-0.14079365927736032
1.0	0.625	-0.21779615761623533	-0.13924079123857652
1.0	0.65	-0.2185853898369421	-0.1378700657730584
1.0	0.675	-0.2192475958625455	-0.13671493196616413
1.0	0.7000000000000001	-0.21976819759528846	-0.1358035622939162
1.0	0.7250000000000001	-0.22013587893197803	-0.13515816341079112
1.0	0.75	-0.2203427265371831	-0.13479444607007157
1.0	0.775	-0.22038431776219633	-0.13472125755911274
1.0	0.8	-0.22025976589825322	-0.13494037753911933
1.0	0.8250000000000001	-0.2199717289087861	-0.1354464772291253
1.0	0.8500000000000001	-0.2195263829121267	-0.13622724187259824
1.0	0.875	-0.21893335664306848	-0.13726365662149137
1.0	0.9	-0.21820561858385396	-0.13853045558389931
1.0	0.925	-0.21735930505354992	-0.13999673212001276
1.0	0.9500000000000001	-0.21641347581383938	-0.14162670506411085
1.0	0.9750000000000001	-0.21538978408861661	-0.14338063023664105
1.0	1.0	-0.21431205055872699	-0.14521583958430584
